Date,Hour,TripCount,TotalRevenue,TotalPassengers,TotalDistance
2023-01-19,13,6176,163002.73,7849.0,18887.98999999993
2023-01-19,14,7073,203107.87,9016.0,24051.069999999923
2023-01-19,15,7573,198258.93,9815.0,21719.369999999908
2023-01-19,16,7168,214966.03,9037.0,22110.550000000057
2023-01-19,17,7936,227731.37,9898.0,22307.830000000053
2023-01-19,18,8592,234657.07,10774.0,23132.4
2023-01-19,19,7628,202697.07,9513.0,30766.460000000003
2023-01-19,20,6833,176473.75,8889.0,21179.209999999955
2023-01-19,21,6848,174644.02,8751.0,20983.459999999985
2023-01-19,22,5963,164087.3,7713.0,21255.100000000057
2023-01-19,23,4089,120778.01,5294.0,16851.249999999978
2023-01-20,0,2578,76423.97,3398.0,11148.64
2023-01-20,1,1352,40084.74,1835.0,5744.8899999999985
2023-01-20,2,716,19483.59,949.0,2826.4799999999987
2023-01-20,3,433,11658.61,565.0,1545.8000000000006
2023-01-20,4,403,15450.73,494.0,2240.019999999999
2023-01-20,5,651,23765.65,806.0,22391.190000000002
2023-01-20,6,1517,44559.48,1787.0,6864.659999999999
2023-01-20,7,3380,86642.33,4077.0,11301.300000000014
2023-01-20,8,4348,109414.97,5351.0,13241.170000000036
2023-01-20,9,4621,117371.64,5698.0,13616.73999999999
2023-01-20,10,4811,120634.96,6116.0,14287.209999999983
2023-01-20,11,5215,129814.48,6673.0,21601.200000000048
2023-01-20,12,5886,148968.09,7525.0,17577.439999999944
2023-01-20,13,6375,165719.58,8151.0,20138.90000000004
2023-01-20,14,6550,186284.51,8560.0,23293.160000000018
2023-01-20,15,6762,182341.68,8893.0,21450.14999999999
2023-01-20,16,6732,200249.49,8909.0,22340.440000000093
2023-01-20,17,7335,203645.72,9670.0,21653.96000000004
2023-01-20,18,7572,201687.17,9995.0,20854.30999999999
2023-01-20,19,7202,195504.72,9725.0,21404.510000000115
2023-01-20,20,5988,149834.44,8222.0,17468.040000000034
2023-01-20,21,6072,159254.86,8576.0,19495.009999999937
2023-01-20,22,6676,175745.34,9597.0,21920.70000000007
2023-01-20,23,6269,162700.26,8897.0,20196.940000000024
2023-01-21,0,5444,133388.61,7607.0,21520.47000000001
2023-01-21,1,4538,107846.0,6272.0,12856.980000000032
2023-01-21,2,3308,77171.73,4608.0,9723.66000000002
2023-01-21,3,2092,49660.51,2924.0,6329.050000000028
2023-01-21,4,1008,27128.95,1337.0,3720.3100000000013
2023-01-21,5,496,18286.54,645.0,2960.58
2023-01-21,6,766,26233.93,946.0,4336.709999999996
2023-01-21,7,1239,38551.86,1586.0,6118.000000000001
2023-01-21,8,1996,50497.0,2610.0,7233.250000000004
2023-01-21,9,3204,73056.96,4155.0,9336.270000000019
2023-01-21,10,4363,96410.93,6003.0,11774.020000000006
2023-01-21,11,5155,116588.49,7110.0,13877.510000000006
2023-01-21,12,6209,143639.3,8574.0,17356.50000000001
2023-01-21,13,6385,148107.07,8983.0,17118.35999999996
2023-01-21,14,6460,163252.33,9111.0,20602.889999999927
2023-01-21,15,6567,163018.11,9252.0,19722.089999999975
2023-01-21,16,6785,170543.78,9531.0,20254.54000000004
2023-01-21,17,6828,171277.56,9718.0,20769.379999999957
2023-01-21,18,7170,174940.16,10043.0,21123.759999999933
2023-01-21,19,7263,177136.8,10418.0,20725.300000000003
2023-01-21,20,5657,143633.19,8174.0,17064.349999999995
2023-01-21,21,5649,147722.31,8132.0,18192.219999999983
2023-01-21,22,6403,166971.55,9433.0,20447.330000000024
2023-01-21,23,7014,181996.32,9907.0,22376.209999999963
2023-01-22,0,5755,141961.7,8126.0,17066.590000000015
2023-01-22,1,4924,115335.87,6823.0,15806.839999999995
2023-01-22,2,3788,90650.24,5297.0,11317.700000000035
2023-01-22,3,2401,57108.71,3281.0,7309.090000000005
2023-01-22,4,1254,34034.14,1765.0,4699.230000000007
2023-01-22,5,438,16366.31,599.0,2708.66
2023-01-22,6,723,26930.53,976.0,4759.1700000000055
2023-01-22,7,1139,37585.13,1448.0,6169.85
2023-01-22,8,1539,43704.01,2037.0,6633.770000000007
2023-01-22,9,2611,67007.85,3582.0,9371.270000000011
2023-01-22,10,3957,98740.28,5536.0,13573.269999999979
2023-01-22,11,4481,105573.07,6282.0,46688.73999999997
2023-01-22,12,5343,134975.26,7420.0,25420.030000000013
2023-01-22,13,5696,151687.06,7868.0,19786.060000000038
2023-01-22,14,6082,172322.31,8623.0,25612.939999999977
2023-01-22,15,5733,163690.71,7935.0,21893.870000000054
2023-01-22,16,6100,173306.59,8419.0,22649.91999999997
2023-01-22,17,5719,161655.34,7858.0,21499.71999999996
2023-01-22,18,5470,138180.44,7452.0,17215.070000000025
2023-01-22,19,4619,127058.58,6243.0,17504.70999999998
2023-01-22,20,3712,107523.84,4949.0,14955.960000000043
2023-01-22,21,3578,118630.57,4870.0,17596.009999999984
2023-01-22,22,2745,94799.79,3665.0,14301.32999999998
2023-01-22,23,1844,72782.15,2410.0,11747.91000000001
2023-01-23,0,1089,43942.6,1418.0,7299.670000000011
2023-01-23,1,601,27181.85,771.0,4764.290000000001
2023-01-23,2,234,6470.43,324.0,891.6900000000002
2023-01-23,3,194,5758.07,237.0,880.5099999999995
2023-01-23,4,243,8576.59,293.0,1391.0900000000006
2023-01-23,5,617,19916.22,688.0,3190.410000000005
2023-01-23,6,1809,53308.78,2187.0,8064.840000000004
2023-01-23,7,3593,89830.92,4367.0,28157.750000000007
2023-01-23,8,4793,118596.65,5757.0,23623.90000000003
2023-01-23,9,4768,120420.44,5964.0,14015.220000000038
2023-01-23,10,4884,122203.71,6104.0,14188.509999999998
2023-01-23,11,4832,116383.44,6062.0,13385.829999999994
2023-01-23,12,5048,122764.37,6362.0,14254.57000000002
2023-01-23,13,5531,140321.32,7051.0,18004.82999999999
2023-01-23,14,5883,152088.54,7590.0,18701.9899999999
2023-01-23,15,6083,160002.52,7921.0,19408.07000000002
2023-01-23,16,5712,166856.7,7300.0,19596.34999999993
2023-01-23,17,6514,190235.08,8299.0,281081.4799999999
2023-01-23,18,6559,172823.28,8196.0,18945.909999999963
2023-01-23,19,5564,155368.51,7016.0,18696.95999999998
2023-01-23,20,4982,134216.56,6325.0,17641.580000000038
2023-01-23,21,4533,125090.12,5897.0,16801.420000000002
2023-01-23,22,3638,110955.46,4784.0,15841.109999999962
2023-01-23,23,2087,69542.83,2677.0,10311.62000000001
2023-01-24,0,1303,50164.73,1679.0,8215.949999999997
2023-01-24,1,503,16650.4,644.0,2430.6299999999987
2023-01-24,2,285,7872.5,362.0,933.3400000000003
2023-01-24,3,185,4520.34,241.0,721.6100000000007
2023-01-24,4,246,8950.73,308.0,1404.8499999999997
2023-01-24,5,577,19732.04,683.0,3174.509999999997
2023-01-24,6,1772,48562.97,2109.0,10477.779999999986
2023-01-24,7,3844,90940.45,4586.0,11190.169999999998
2023-01-24,8,5029,117892.49,5997.0,17327.21999999999
2023-01-24,9,5345,135180.97,6475.0,14856.27000000001
2023-01-24,10,5173,134284.89,6333.0,15125.009999999975
2023-01-24,11,5241,133629.19,6503.0,14866.789999999994
2023-01-24,12,5503,141992.85,7016.0,16242.440000000015
2023-01-24,13,5667,138639.43,7231.0,15992.590000000004
2023-01-24,14,6328,171889.76,8128.0,21099.27000000001
2023-01-24,15,6744,174564.62,8831.0,20724.580000000078
2023-01-24,16,6957,196479.44,8800.0,21088.669999999976
2023-01-24,17,7564,208355.72,9584.0,21419.560000000125
2023-01-24,18,7956,209065.22,9995.0,20788.79999999997
2023-01-24,19,6901,183199.97,8757.0,20496.279999999966
2023-01-24,20,6356,160021.24,8110.0,19755.679999999997
2023-01-24,21,6298,156468.41,8259.0,19110.65
2023-01-24,22,5232,139204.57,6783.0,18182.399999999943
2023-01-24,23,2849,78037.06,3729.0,10481.099999999968
2023-01-25,0,1522,45314.05,1979.0,6619.409999999997
2023-01-25,1,659,16990.18,870.0,2221.580000000001
2023-01-25,2,353,7933.11,463.0,1063.7500000000007
2023-01-25,3,261,7225.3,330.0,8620.64
2023-01-25,4,249,9213.07,321.0,1407.7300000000002
2023-01-25,5,604,22903.47,713.0,10601.31
2023-01-25,6,1861,50132.98,2159.0,7331.560000000004
2023-01-25,7,3856,95347.81,4493.0,11858.730000000003
2023-01-25,8,5183,126775.93,6129.0,13943.639999999974
2023-01-25,9,5277,128963.54,6365.0,20155.26999999994
2023-01-25,10,5062,126608.02,6167.0,14278.809999999945
2023-01-25,11,5310,128876.15,6545.0,14201.610000000006
2023-01-25,12,5696,138595.04,7027.0,15827.850000000013
2023-01-25,13,6932,170693.78,8784.0,18925.83999999998
2023-01-25,14,6804,175721.25,8537.0,19891.250000000022
2023-01-25,15,6592,163269.57,8457.0,17689.53000000006
2023-01-25,16,6788,190225.01,8599.0,19780.65000000007
2023-01-25,17,7461,209283.11,9307.0,21359.989999999943
2023-01-25,18,8558,210480.6,10752.0,18699.199999999986
2023-01-25,19,8178,207806.88,10226.0,21023.58999999995
2023-01-25,20,6975,168012.26,8714.0,19260.809999999936
2023-01-25,21,6508,169671.58,7994.0,21134.729999999952
2023-01-25,22,5331,142819.35,6643.0,18228.420000000002
2023-01-25,23,3176,93874.18,4072.0,13365.019999999984
2023-01-26,0,1889,63975.28,2436.0,9580.919999999995
2023-01-26,1,959,32606.32,1243.0,5396.119999999996
2023-01-26,2,465,13725.43,617.0,2051.480000000002
2023-01-26,3,284,8015.9,368.0,1133.0500000000006
2023-01-26,4,307,11233.11,379.0,1761.1200000000001
2023-01-26,5,568,21502.69,676.0,3279.059999999996
2023-01-26,6,1883,51879.21,2123.0,7664.989999999991
2023-01-26,7,3924,100813.77,4600.0,12975.389999999961
2023-01-26,8,5169,123783.58,6076.0,13810.410000000018
2023-01-26,9,5396,131527.81,6490.0,14451.390000000025
2023-01-26,10,5310,135995.96,6639.0,15522.72000000001
2023-01-26,11,5564,138635.4,6901.0,15249.250000000027
2023-01-26,12,5954,155944.63,7510.0,18052.35000000007
2023-01-26,13,6325,168123.02,7987.0,20014.829999999973
2023-01-26,14,6849,184862.2,8675.0,21990.77999999999
2023-01-26,15,7035,188234.61,9158.0,31968.27
2023-01-26,16,6925,211941.72,8892.0,23286.269999999986
2023-01-26,17,7757,220302.18,9863.0,22851.45999999998
2023-01-26,18,8643,234741.01,11004.0,23342.300000000036
2023-01-26,19,7738,211158.56,9940.0,22617.980000000138
2023-01-26,20,6971,183791.52,9074.0,22615.830000000056
2023-01-26,21,7338,187833.87,9643.0,23269.420000000093
2023-01-26,22,6664,177514.14,8871.0,22403.019999999968
2023-01-26,23,4960,142269.7,6469.0,19650.500000000015
2023-01-27,0,2860,73896.29,3862.0,9883.05000000002
2023-01-27,1,1668,40274.25,2273.0,5116.880000000003
2023-01-27,2,946,21568.48,1257.0,2730.0800000000004
2023-01-27,3,599,15533.38,814.0,2179.9599999999973
2023-01-27,4,473,15612.23,590.0,2303.7899999999986
2023-01-27,5,617,23621.9,702.0,10987.899999999998
2023-01-27,6,1497,47717.82,1776.0,22377.01
2023-01-27,7,3284,87541.79,3999.0,11816.199999999993
2023-01-27,8,4279,103333.84,5281.0,12200.759999999991
2023-01-27,9,4656,119298.03,5803.0,14385.680000000008
2023-01-27,10,4937,125834.05,6406.0,15208.790000000006
2023-01-27,11,5243,133611.32,6692.0,15653.989999999978
2023-01-27,12,5691,151127.79,7423.0,18495.370000000014
2023-01-27,13,5941,153438.35,7714.0,18557.69000000004
2023-01-27,14,6794,189633.24,8996.0,23898.48999999999
2023-01-27,15,6779,183747.76,8944.0,22066.720000000012
2023-01-27,16,6744,197691.19,8830.0,22203.829999999918
2023-01-27,17,7817,221634.98,10273.0,23989.730000000018
2023-01-27,18,7818,204528.01,10303.0,20554.819999999996
2023-01-27,19,7577,208451.4,10289.0,22699.000000000022
2023-01-27,20,6140,153836.46,8507.0,17353.70999999998
2023-01-27,21,6156,158114.51,8759.0,18486.439999999962
2023-01-27,22,6769,175846.35,9616.0,21174.46000000001
2023-01-27,23,6383,166294.1,8891.0,20810.26999999995
2023-01-28,0,5574,136291.55,7708.0,16636.619999999988
2023-01-28,1,4512,104149.87,6231.0,12435.180000000048
2023-01-28,2,3517,80846.62,4839.0,9831.349999999977
2023-01-28,3,2151,50399.95,3039.0,6214.720000000004
2023-01-28,4,1134,29995.63,1475.0,4178.069999999994
2023-01-28,5,458,16958.28,569.0,2710.3999999999983
2023-01-28,6,808,27729.26,994.0,4595.509999999996
2023-01-28,7,1234,37308.87,1487.0,5775.490000000006
2023-01-28,8,2051,49038.94,2589.0,6668.569999999997
2023-01-28,9,3264,76206.43,4333.0,9780.159999999962
2023-01-28,10,4366,96976.12,5959.0,11737.770000000017
2023-01-28,11,5147,115597.71,7163.0,13949.36999999996
2023-01-28,12,5997,140834.33,8396.0,16688.509999999977
2023-01-28,13,6481,157561.83,9118.0,18882.74999999997
2023-01-28,14,6391,160600.38,9096.0,24501.75999999992
2023-01-28,15,6610,166100.04,9480.0,19265.620000000024
2023-01-28,16,6914,176741.46,9820.0,21087.709999999923
2023-01-28,17,6813,172670.15,9807.0,20139.890000000032
2023-01-28,18,6887,164038.69,9645.0,20410.909999999923
2023-01-28,19,6882,170663.72,9787.0,19493.640000000018
2023-01-28,20,5895,152909.86,8562.0,28017.989999999998
2023-01-28,21,5920,153905.86,8497.0,18276.609999999986
2023-01-28,22,6360,165026.35,9315.0,19298.660000000084
2023-01-28,23,6279,162078.94,9089.0,19435.280000000035
2023-01-29,0,5524,136908.33,7716.0,16477.510000000017
2023-01-29,1,4807,112630.97,6778.0,13492.980000000009
2023-01-29,2,3910,91392.03,5530.0,11124.740000000005
2023-01-29,3,2463,58178.92,3455.0,7438.949999999998
2023-01-29,4,1296,35186.96,1790.0,5036.020000000006
2023-01-29,5,511,18475.72,704.0,2977.799999999998
2023-01-29,6,716,26595.24,902.0,4465.089999999995
2023-01-29,7,1044,33911.63,1334.0,5424.019999999994
2023-01-29,8,1640,46068.88,2146.0,8808.6
2023-01-29,9,2672,68369.78,3657.0,9374.260000000011
2023-01-29,10,3945,99486.3,5383.0,13494.59000000001
2023-01-29,11,4670,108651.85,6380.0,13515.539999999999
2023-01-29,12,5455,145546.58,7626.0,19082.47999999995
2023-01-29,13,5638,147439.29,7811.0,18705.87000000003
2023-01-29,14,6126,176051.84,8463.0,23233.609999999928
2023-01-29,15,5704,158642.21,7753.0,21103.81000000001
2023-01-29,16,5637,167431.41,7785.0,23109.45999999996
2023-01-29,17,5248,154769.25,7143.0,21037.870000000057
2023-01-29,18,4906,128634.02,6729.0,16591.74000000005
2023-01-29,19,4066,113851.67,5477.0,16048.120000000019
2023-01-29,20,3620,104368.58,4952.0,14409.660000000038
2023-01-29,21,3496,113441.24,4715.0,16480.349999999977
2023-01-29,22,3217,106325.18,4290.0,16221.760000000017
2023-01-29,23,1820,64909.66,2335.0,10158.359999999986
2023-01-30,0,1084,38762.05,1374.0,6324.63000000001
2023-01-30,1,505,14240.38,685.0,2100.49
2023-01-30,2,277,6834.55,360.0,986.9800000000002
2023-01-30,3,199,6181.1,247.0,953.5799999999999
2023-01-30,4,241,7720.85,305.0,1198.1999999999996
2023-01-30,5,595,20730.9,693.0,3238.8699999999994
2023-01-30,6,1758,54423.98,2074.0,8465.56
2023-01-30,7,3390,90137.74,4088.0,15802.72999999998
2023-01-30,8,4488,109416.42,5397.0,13097.450000000043
2023-01-30,9,4529,118419.25,5530.0,14387.680000000002
2023-01-30,10,4341,112033.15,5345.0,13602.910000000002
2023-01-30,11,4245,105678.22,5377.0,12560.780000000035
2023-01-30,12,4955,129028.52,6239.0,15934.26999999995
2023-01-30,13,5113,136785.19,6529.0,17773.41
2023-01-30,14,5486,154856.81,7098.0,20079.160000000036
2023-01-30,15,5716,152929.78,7363.0,18796.11999999998
2023-01-30,16,5386,160786.02,6938.0,18183.560000000034
2023-01-30,17,6157,183218.57,7746.0,21366.789999999943
2023-01-30,18,6175,164386.49,7756.0,17775.08000000003
2023-01-30,19,5243,147555.18,6658.0,17856.85
2023-01-30,20,4561,124044.43,5897.0,16381.849999999953
2023-01-30,21,4128,113025.97,5446.0,15199.169999999987
2023-01-30,22,3162,93260.28,4188.0,13556.130000000001
2023-01-30,23,2034,64613.78,2658.0,9656.759999999995
2023-01-31,0,1065,34690.53,1430.0,5468.809999999999
2023-01-31,1,479,13824.75,635.0,2156.0699999999983
2023-01-31,2,327,9470.32,466.0,1443.8299999999995
2023-01-31,3,155,4625.36,214.0,741.5800000000004
2023-01-31,4,243,8691.9,316.0,1356.310000000001
2023-01-31,5,647,20899.35,811.0,8391.529999999999
2023-01-31,6,1920,50005.78,2307.0,14972.79000000001
2023-01-31,7,4218,97400.78,4944.0,106438.78999999992
2023-01-31,8,5489,131608.99,6355.0,14191.290000000065
2023-01-31,9,5339,131872.11,6325.0,18203.029999999937
2023-01-31,10,4978,124818.48,5988.0,13747.359999999993
2023-01-31,11,4962,125273.0,6266.0,13061.509999999991
2023-01-31,12,5358,138437.76,6700.0,14734.979999999985
2023-01-31,13,5422,150904.38,6851.0,16450.240000000023
2023-01-31,14,5871,164347.51,7371.0,18298.10000000003
2023-01-31,15,6049,168846.39,7840.0,32097.640000000003
2023-01-31,16,6127,180512.92,7935.0,18557.349999999995
2023-01-31,17,6948,193135.08,8805.0,20055.45999999994
2023-01-31,18,7635,199662.71,9594.0,20234.280000000006
2023-01-31,19,6586,171246.84,8248.0,18498.909999999993
2023-01-31,20,6163,157346.18,7871.0,19831.889999999934
2023-01-31,21,6223,161076.96,8002.0,72614.47999999998
2023-01-31,22,5127,138064.34,6759.0,18126.119999999893
2023-01-31,23,3049,90705.5,3977.0,12973.369999999974
2023-02-01,0,1496,44606.33,1923.0,6567.059999999995
2023-02-01,1,690,17685.93,857.0,2495.519999999999
2023-02-01,2,373,9186.36,467.0,1397.3300000000004
2023-02-01,3,218,6056.85,296.0,890.9499999999998
2023-02-01,4,255,9003.61,289.0,1324.6999999999991
2023-02-01,5,657,22214.03,777.0,3512.4800000000023
2023-02-01,6,1768,47802.09,2006.0,10995.469999999996
2023-02-01,7,4028,98633.58,4709.0,12738.850000000028
2023-02-01,8,5334,124667.6,6224.0,14176.720000000014
2023-02-01,9,5452,132788.6,6491.0,15015.019999999979
2023-02-01,10,5427,136690.77,6734.0,15468.009999999991
2023-02-01,11,5356,131147.57,6577.0,14388.740000000002
2023-02-01,12,5864,146811.91,7310.0,16426.890000000032
2023-02-01,13,5887,151616.0,7352.0,17953.160000000007
2023-02-01,14,6162,165246.61,7829.0,19790.449999999968
2023-02-01,15,6567,166848.61,8470.0,19157.679999999953
2023-02-01,16,6653,190873.58,8377.0,20863.09000000006
2023-02-01,17,7459,204393.41,9445.0,20615.43999999995
2023-02-01,18,8125,207335.58,10092.0,20784.310000000078
2023-02-01,19,7441,200878.11,9500.0,22810.029999999973
2023-02-01,20,6883,176412.22,8943.0,22097.41000000001
2023-02-01,21,6916,179200.88,9014.0,22778.46999999997
2023-02-01,22,5549,142322.0,7231.0,17995.87000000002
2023-02-01,23,3220,93879.92,4106.0,13267.22000000001
2023-02-02,0,1707,47984.33,2223.0,6918.4800000000005
2023-02-02,1,853,21913.74,1115.0,3126.8999999999996
2023-02-02,2,479,12911.5,608.0,1756.550000000001
2023-02-02,3,310,9660.78,404.0,1343.7299999999996
2023-02-02,4,310,10552.55,364.0,1641.5500000000002
2023-02-02,5,593,19435.44,683.0,2929.960000000004
2023-02-02,6,1935,52951.87,2212.0,7953.260000000007
2023-02-02,7,4108,104398.23,4751.0,27674.100000000017
2023-02-02,8,5431,131891.56,6405.0,15168.64000000001
2023-02-02,9,5295,125240.81,6379.0,13764.319999999963
2023-02-02,10,5296,130902.91,6522.0,14899.170000000004
2023-02-02,11,5553,136631.53,7005.0,15107.200000000008
2023-02-02,12,5905,151074.74,7339.0,17254.439999999984
2023-02-02,13,5952,154137.3,7541.0,17958.820000000065
2023-02-02,14,6671,179413.24,8406.0,21296.980000000007
2023-02-02,15,6808,179438.22,8813.0,21355.469999999976
2023-02-02,16,6907,199582.49,8693.0,21708.8499999999
2023-02-02,17,7919,224635.52,10020.0,24274.87999999998
2023-02-02,18,8912,239144.87,11018.0,24225.16000000003
2023-02-02,19,7521,203372.88,9532.0,22147.380000000026
2023-02-02,20,6763,175562.03,8798.0,21306.279999999948
2023-02-02,21,7085,183913.39,9376.0,22586.579999999947
2023-02-02,22,6243,163937.59,8247.0,20766.310000000078
2023-02-02,23,4518,123982.31,5941.0,16863.43000000001
2023-02-03,0,2698,73777.05,3552.0,10373.669999999993
2023-02-03,1,1560,37619.86,2092.0,4948.730000000005
2023-02-03,2,898,21200.41,1223.0,2733.5400000000004
2023-02-03,3,514,13027.12,678.0,1803.8400000000017
2023-02-03,4,433,14387.59,504.0,2210.08
2023-02-03,5,618,22099.3,713.0,3541.9000000000024
2023-02-03,6,1649,47870.64,1918.0,7457.789999999999
2023-02-03,7,3400,88389.42,4090.0,11849.790000000003
2023-02-03,8,4575,110289.66,5550.0,17356.400000000005
2023-02-03,9,4788,115345.02,5804.0,13551.76000000003
2023-02-03,10,5107,124261.08,6374.0,14564.330000000007
2023-02-03,11,5671,137349.1,7160.0,15625.920000000006
2023-02-03,12,5950,150297.13,7628.0,23287.38999999998
2023-02-03,13,6064,156622.78,7869.0,19386.190000000006
2023-02-03,14,6971,185532.55,9095.0,22306.23000000005
2023-02-03,15,7469,191524.57,9813.0,175959.86999999988
2023-02-03,16,7516,211795.6,9743.0,28326.52000000001
2023-02-03,17,8514,233708.52,10963.0,25364.43999999996
2023-02-03,18,8958,224151.01,11149.0,33750.130000000114
2023-02-03,19,8342,217824.86,10620.0,29526.87000000003
2023-02-03,20,5996,148581.36,8020.0,17477.979999999978
2023-02-03,21,5965,148498.08,8138.0,17968.769999999953
2023-02-03,22,5950,155256.01,8214.0,19272.359999999986
2023-02-03,23,5543,146283.98,7149.0,18511.79000000003
2023-02-04,0,4302,111038.18,5504.0,14350.110000000017
2023-02-04,1,3228,75817.93,4324.0,9187.340000000013
2023-02-04,2,2227,49586.76,3142.0,5932.550000000005
2023-02-04,3,1349,31158.47,1911.0,3794.9700000000003
2023-02-04,4,691,18216.02,921.0,2407.550000000002
2023-02-04,5,374,13847.8,438.0,9929.200000000003
2023-02-04,6,750,26437.17,909.0,4379.0999999999985
2023-02-04,7,1249,38441.76,1522.0,13082.969999999994
2023-02-04,8,2124,51950.59,2608.0,7260.280000000005
2023-02-04,9,3066,67709.79,3934.0,8721.380000000017
2023-02-04,10,4141,90267.27,5509.0,11024.159999999998
2023-02-04,11,4894,106170.52,6711.0,12429.770000000002
2023-02-04,12,5447,122613.91,7415.0,14592.710000000012
2023-02-04,13,5670,131500.27,7795.0,201692.56999999998
2023-02-04,14,5740,149090.25,8101.0,18696.35999999999
2023-02-04,15,5874,150819.6,8304.0,18491.029999999955
